DISTRICT,YEAR,WINNER,VOTES
CT-05,2018,independent,4280.0
DE-00,2018,democrat,227353.0
DE-00,2018,republican,125384.0
FL-01,2018,democrat,106199.0
FL-01,2018,republican,216189.0
FL-02,2018,democrat,96233.0
FL-02,2018,republican,199335.0
FL-03,2018,republican,176616.0
FL-03,2018,democrat,129880.0
FL-04,2018,democrat,123351.0
FL-04,2018,no party affiliation,7155.0
FL-04,2018,republican,248420.0
FL-05,2018,democrat,180527.0
FL-05,2018,republican,89799.0
FL-06,2018,republican,187891.0
FL-06,2018,democrat,145758.0
FL-07,2018,republican,134285.0
FL-07,2018,democrat,183113.0
FL-08,2018,republican,218112.0
FL-08,2018,democrat,142415.0
FL-09,2018,democrat,172172.0
FL-09,2018,republican,124565.0
FL-10,2018,democrat,1.0
FL-11,2018,democrat,128053.0
FL-11,2018,republican,239395.0
FL-12,2018,no party affiliation,7510.0
FL-12,2018,democrat,132844.0
FL-12,2018,republican,194564.0
FL-13,2018,democrat,182717.0
FL-13,2018,republican,134254.0
FL-14,2018,democrat,1.0
FL-15,2018,democrat,134132.0
FL-15,2018,republican,151380.0
FL-16,2018,democrat,164463.0
FL-16,2018,republican,197483.0
FL-17,2018,democrat,117194.0
FL-17,2018,republican,193326.0
FL-18,2018,republican,185905.0
FL-18,2018,democrat,156454.0
FL-19,2018,democrat,128106.0
FL-19,2018,republican,211465.0
FL-20,2018,democrat,202659.0
FL-20,2018,no party affiliation,165.0
FL-21,2018,democrat,1.0
FL-22,2018,republican,113049.0
FL-22,2018,democrat,184634.0
FL-23,2018,democrat,161611.0
FL-23,2018,no party affiliation,13697.0
FL-23,2018,republican,99446.0
FL-24,2018,democrat,1.0
FL-25,2018,republican,128672.0
FL-25,2018,democrat,84173.0
FL-26,2018,republican,115678.0
FL-26,2018,democrat,119797.0
FL-27,2018,democrat,130743.0
FL-27,2018,republican,115588.0
FL-27,2018,no party affiliation,6255.0
GA-01,2018,republican,144741.0
GA-01,2018,democrat,105942.0
GA-02,2018,republican,92472.0
GA-02,2018,democrat,136699.0
GA-03,2018,republican,191996.0
GA-03,2018,democrat,101010.0
GA-04,2018,republican,61092.0
GA-04,2018,democrat,227717.0
GA-05,2018,democrat,275406.0
GA-06,2018,republican,156875.0
GA-06,2018,democrat,160139.0
GA-07,2018,republican,140430.0
GA-07,2018,democrat,140011.0
GA-08,2018,republican,198152.0
GA-09,2018,republican,224661.0
GA-09,2018,democrat,57912.0
GA-10,2018,republican,190396.0
GA-10,2018,democrat,112339.0
GA-11,2018,republican,191887.0
GA-11,2018,democrat,118653.0
GA-12,2018,republican,148986.0
GA-12,2018,democrat,101503.0
GA-13,2018,republican,69760.0
GA-13,2018,democrat,223157.0
GA-14,2018,republican,175743.0
GA-14,2018,democrat,53981.0
HI-01,2018,democrat,134650.0
HI-01,2018,republican,42498.0
HI-01,2018,libertarian,3498.0
HI-01,2018,green,2214.0
HI-01,2018,nonpartisan,1351.0
HI-02,2018,democrat,153271.0
HI-02,2018,republican,44850.0
ID-01,2018,independent,6188.0
ID-01,2018,republican,197719.0
ID-01,2018,libertarian,5435.0
ID-01,2018,democrat,96922.0
ID-01,2018,constitution,3181.0
ID-02,2018,republican,170274.0
ID-02,2018,democrat,110381.0
IL-01,2018,democrat,189560.0
IL-01,2018,republican,50960.0
IL-01,2018,independent,17365.0
IL-02,2018,republican,44567.0
IL-02,2018,democrat,190684.0
IL-03,2018,republican,57885.0
IL-03,2018,democrat,163053.0
IL-04,2018,democrat,143895.0
IL-04,2018,republican,22294.0
IL-05,2018,democrat,213992.0
IL-05,2018,republican,65134.0
IL-06,2018,republican,146445.0
IL-06,2018,democrat,169001.0
IL-07,2018,republican,30497.0
IL-07,2018,democrat,215746.0
IL-08,2018,republican,67073.0
IL-08,2018,democrat,130054.0
IL-09,2018,democrat,213368.0
IL-09,2018,republican,76983.0
IL-10,2018,democrat,156540.0
IL-10,2018,republican,82124.0
IL-11,2018,democrat,145407.0
IL-11,2018,republican,82358.0
IL-12,2018,democrat,118724.0
IL-12,2018,republican,134884.0
IL-12,2018,green,7935.0
IL-13,2018,democrat,134458.0
IL-13,2018,republican,136516.0
IL-14,2018,democrat,156035.0
IL-14,2018,republican,141164.0
IL-15,2018,republican,181294.0
IL-15,2018,democrat,74309.0
IL-16,2018,republican,151254.0
IL-16,2018,democrat,104569.0
IL-17,2018,democrat,142659.0
IL-17,2018,republican,87090.0
IL-18,2018,republican,195927.0
IL-18,2018,democrat,95486.0
IN-01,2018,democrat,159611.0
IN-01,2018,republican,85594.0
IN-02,2018,republican,125499.0
IN-02,2018,democrat,103363.0
IN-03,2018,republican,158927.0
IN-03,2018,democrat,86610.0
IN-04,2018,republican,156539.0
IN-04,2018,democrat,87824.0
IN-05,2018,republican,180035.0
IN-05,2018,democrat,137142.0
IN-06,2018,republican,154260.0
IN-06,2018,democrat,79430.0
IN-06,2018,libertarian,8030.0
IN-07,2018,democrat,141139.0
IN-07,2018,republican,76457.0
IN-08,2018,republican,157396.0
IN-08,2018,democrat,86895.0
IN-09,2018,republican,153271.0
IN-09,2018,democrat,118090.0
IA-01,2018,republican,153442.0
IA-01,2018,democrat,170342.0
IA-01,2018,libertarian,10285.0
IA-02,2018,republican,133287.0
IA-02,2018,democrat,171446.0
IA-02,2018,libertarian,6181.0
IA-02,2018,independent,1837.0
IA-03,2018,republican,167933.0
IA-03,2018,democrat,175642.0
IA-03,2018,libertarian,7267.0
IA-03,2018,green,1888.0
IA-03,2018,legal medical now,2015.0
IA-03,2018,independent,1301.0
IA-04,2018,republican,157676.0
IA-04,2018,democrat,147246.0
IA-04,2018,libertarian,6161.0
IA-04,2018,independent,1962.0
KS-01,2018,democrat,71558.0
KS-01,2018,republican,153082.0
KS-02,2018,libertarian,14731.0
KS-02,2018,democrat,123859.0
KS-02,2018,republican,126098.0
KS-03,2018,libertarian,8021.0
KS-03,2018,republican,139762.0
KS-03,2018,democrat,170518.0
KS-04,2018,democrat,98445.0
KS-04,2018,republican,144248.0
KY-01,2018,republican,172167.0
KY-01,2018,democrat,78849.0
KY-02,2018,republican,171700.0
KY-02,2018,democrat,79964.0
KY-02,2018,independent,5681.0
KY-03,2018,democrat,173002.0
KY-03,2018,republican,101930.0
KY-03,2018,libertarian,3788.0
KY-04,2018,republican,162946.0
KY-04,2018,democrat,90536.0
KY-04,2018,independent,8318.0
KY-05,2018,republican,172093.0
KY-05,2018,democrat,45890.0
KY-06,2018,republican,154468.0
KY-06,2018,democrat,144736.0
KY-06,2018,libertarian,2150.0
KY-06,2018,independent,1011.0
LA-01,2018,democrat,44273.0
LA-01,2018,independent,2443.0
LA-01,2018,libertarian,2806.0
LA-01,2018,republican,192555.0
LA-02,2018,independent,17260.0
LA-02,2018,democrat,190182.0
LA-02,2018,no party,20465.0
LA-03,2018,democrat,43729.0
LA-03,2018,libertarian,2967.0
LA-03,2018,republican,136876.0
LA-04,2018,no party,4612.0
LA-04,2018,republican,139326.0
LA-04,2018,democrat,72934.0
LA-05,2018,republican,149018.0
LA-05,2018,independent,4799.0
LA-05,2018,democrat,67118.0
LA-05,2018,libertarian,3011.0
LA-06,2018,democrat,55089.0
LA-06,2018,independent,5256.0
LA-06,2018,republican,186553.0
ME-01,2018,independent,29670.0
ME-01,2018,republican,111188.0
ME-01,2018,democrat,201195.0
ME-02,2018,democrat,139231.0
ME-02,2018,republican,136326.0
MD-01,2018,republican,183662.0
MD-01,2018,libertarian,5744.0
MD-01,2018,democrat,116631.0
MD-02,2018,democrat,167201.0
MD-02,2018,green,2904.0
MD-02,2018,republican,77782.0
MD-02,2018,libertarian,5215.0
MD-03,2018,republican,82774.0
MD-03,2018,libertarian,7476.0
MD-03,2018,democrat,202407.0
MD-04,2018,democrat,209642.0
MD-04,2018,libertarian,5326.0
MD-04,2018,republican,53327.0
MD-05,2018,libertarian,3592.0
MD-05,2018,green,4082.0
MD-05,2018,democrat,213796.0
MD-05,2018,republican,82361.0
MD-06,2018,republican,105209.0
MD-06,2018,democrat,163346.0
MD-06,2018,green,3275.0
MD-06,2018,libertarian,4972.0
MD-07,2018,libertarian,5827.0
MD-07,2018,democrat,202345.0
MD-07,2018,republican,56266.0
MD-08,2018,democrat,217679.0
MD-08,2018,libertarian,4853.0
MD-08,2018,republican,96525.0
MA-01,2018,democrat,211790.0
MA-02,2018,democrat,191332.0
MA-02,2018,republican,93391.0
MA-03,2018,democrat,173175.0
MA-03,2018,republican,93445.0
MA-03,2018,unenrolled,12572.0
MA-04,2018,democrat,245289.0
MA-05,2018,democrat,236243.0
MA-05,2018,republican,74856.0
MA-06,2018,democrat,217703.0
MA-06,2018,republican,104798.0
MA-06,2018,unenrolled,11309.0
MA-07,2018,democrat,216559.0
MA-08,2018,democrat,259159.0
MA-09,2018,democrat,192347.0
MA-09,2018,republican,131463.0
MI-01,2018,republican,187251.0
MI-01,2018,democrat,145246.0
MI-02,2018,republican,168970.0
MI-02,2018,democrat,131254.0
MI-02,2018,us taxpayers,5239.0
MI-03,2018,democrat,134185.0
MI-03,2018,republican,169107.0
MI-03,2018,us taxpayers,7445.0
MI-04,2018,democrat,106540.0
MI-04,2018,republican,178510.0
MI-05,2018,democrat,164502.0
MI-05,2018,working class,12646.0
MI-05,2018,republican,99265.0
MI-06,2018,republican,147436.0
MI-06,2018,democrat,134082.0
MI-06,2018,us taxpayers,11920.0
MI-07,2018,democrat,136330.0
MI-07,2018,republican,158730.0
MI-08,2018,libertarian,6302.0
MI-08,2018,us taxpayers,2629.0
MI-08,2018,democrat,172880.0
MI-08,2018,republican,159782.0
MI-09,2018,working class,6797.0
MI-09,2018,democrat,181734.0
MI-09,2018,republican,112123.0
MI-09,2018,green,3909.0
MI-10,2018,green,2851.0
MI-10,2018,no  affiliation,11344.0
MI-10,2018,democrat,106061.0
MI-10,2018,republican,182808.0
MI-11,2018,no  affiliation,4727.0
MI-11,2018,democrat,181912.0
MI-11,2018,republican,158463.0
MI-11,2018,libertarian,5799.0
MI-12,2018,democrat,200588.0
MI-12,2018,working class,6712.0
MI-12,2018,republican,85115.0
MI-12,2018,no  affiliation,2213.0
MI-13,2018,green,7980.0
MI-13,2018,democrat,165355.0
MI-13,2018,working class,22186.0
MI-14,2018,democrat,214334.0
MI-14,2018,republican,45899.0
MI-14,2018,working class,4761.0
MN-01,2018,republican,146200.0
MN-01,2018,democratic-farmer-labor,144885.0
MN-02,2018,republican,159344.0
MN-02,2018,democratic-farmer-labor,177958.0
MN-03,2018,republican,160839.0
MN-03,2018,democratic-farmer-labor,202404.0
MN-04,2018,republican,97747.0
MN-04,2018,democratic-farmer-labor,216865.0
MN-04,2018,legal marijuana now,13776.0
MN-05,2018,republican,74440.0
MN-05,2018,democratic-farmer-labor,267703.0
MN-06,2018,republican,192931.0
MN-06,2018,democratic-farmer-labor,122332.0
MN-07,2018,republican,134668.0
MN-07,2018,democratic-farmer-labor,146672.0
MN-08,2018,republican,159364.0
MN-08,2018,democratic-farmer-labor,141950.0
MN-08,2018,independence,12741.0
MS-01,2018,republican,158245.0
MS-01,2018,democrat,76601.0
MS-01,2018,reform,1675.0
MS-02,2018,democrat,158921.0
MS-02,2018,reform,14354.0
MS-02,2018,independent,48104.0
MS-03,2018,democrat,94461.0
MS-03,2018,republican,160284.0
MS-03,2018,reform,2526.0
MS-04,2018,democrat,68787.0
MS-04,2018,republican,152633.0
MS-04,2018,reform,2312.0
MO-01,2018,republican,45867.0
MO-01,2018,democrat,219781.0
MO-01,2018,libertarian,8727.0
MO-02,2018,republican,192477.0
MO-02,2018,democrat,177611.0
MO-02,2018,libertarian,4229.0
MO-02,2018,green,1740.0
MO-03,2018,republican,211243.0
MO-03,2018,democrat,106589.0
MO-03,2018,libertarian,6776.0
MO-04,2018,republican,190138.0
MO-04,2018,democrat,95968.0
MO-04,2018,libertarian,7210.0
MO-05,2018,republican,101069.0
MO-05,2018,democrat,175019.0
MO-05,2018,libertarian,4725.0
MO-05,2018,green,2091.0
MO-05,2018,constitution,876.0
MO-06,2018,republican,199796.0
MO-06,2018,democrat,97660.0
MO-06,2018,libertarian,7953.0
MO-07,2018,republican,196343.0
MO-07,2018,democrat,89190.0
MO-07,2018,libertarian,10920.0
MO-08,2018,republican,194042.0
MO-08,2018,democrat,66151.0
MO-08,2018,libertarian,4206.0
MT-00,2018,republican,256661.0
MT-00,2018,democrat,233284.0
MT-00,2018,libertarian,14476.0
NE-01,2018,republican,141712.0
NE-01,2018,democrat,93069.0
NE-02,2018,republican,126715.0
NE-02,2018,democrat,121770.0
NE-03,2018,republican,163650.0
NE-03,2018,democrat,49654.0
NV-01,2018,democrat,100707.0
NV-01,2018,republican,46978.0
NV-01,2018,independent american,2454.0
NV-01,2018,libertarian,2062.0
NV-02,2018,republican,167435.0
NV-02,2018,democrat,120102.0
NV-03,2018,democrat,148501.0
NV-03,2018,republican,122566.0
NV-03,2018,libertarian,4555.0
NV-03,2018,independent,3627.0
NV-03,2018,independent american,3481.0
NV-04,2018,democrat,121962.0
NV-04,2018,republican,102748.0
NV-04,2018,independent american,3180.0
NV-04,2018,independent,2733.0
NV-04,2018,libertarian,2213.0
NH-01,2018,republican,130996.0
NH-01,2018,democrat,155884.0
NH-01,2018,libertarian,4048.0
NH-02,2018,republican,117990.0
NH-02,2018,democrat,155358.0
NH-02,2018,libertarian,6206.0
NJ-01,2018,democrat,169628.0
NJ-01,2018,republican,87617.0
NJ-01,2018,libertarian,2821.0
NJ-01,2018,we deserve better,2368.0
NJ-01,2018,your voice hard,984.0
NJ-02,2018,democrat,136685.0
NJ-02,2018,republican,116866.0
NJ-02,2018,libertarian,1726.0
NJ-02,2018,time for truth,1154.0
NJ-02,2018,cannot be bought,1064.0
NJ-02,2018,other,868.0
NJ-03,2018,democrat,153473.0
NJ-03,2018,republican,149500.0
NJ-03,2018,constitution,3902.0
NJ-04,2018,republican,163065.0
NJ-04,2018,democrat,126766.0
NJ-04,2018,libertarian,1387.0
NJ-04,2018,ed the barber,1064.0
NJ-04,2018,check this column,851.0
NJ-04,2018,the inclusion candidate,844.0
NJ-04,2018,time for change,371.0
NJ-05,2018,democrat,169546.0
NJ-05,2018,republican,128255.0
NJ-05,2018,libertarian,2115.0
NJ-05,2018,"trade, health, environment",1907.0
NJ-06,2018,democrat,140752.0
NJ-06,2018,republican,80443.0
NJ-07,2018,democrat,166985.0
NJ-07,2018,republican,150785.0
NJ-07,2018,green,2676.0
NJ-07,2018,"freedom, responsibility, action",2296.0
NJ-08,2018,democrat,119881.0
NJ-08,2018,republican,28725.0
NJ-08,2018,new way forward,3658.0
NJ-08,2018,libertarian,1191.0
NJ-09,2018,democrat,140832.0
NJ-09,2018,republican,57854.0
NJ-09,2018,libertarian,1730.0
NJ-10,2018,democrat,175253.0
NJ-10,2018,republican,20191.0
NJ-10,2018,c4c 2018,2070.0
NJ-10,2018,never give up,2038.0
NJ-10,2018,libertarian,607.0
NJ-11,2018,democrat,183684.0
NJ-11,2018,republican,136322.0
NJ-11,2018,"honesty, integrity, compassion",2182.0
NJ-11,2018,libertarian,1386.0
NJ-12,2018,democrat,173334.0
NJ-12,2018,republican,79041.0
NM-01,2018,democrat,147336.0
NM-01,2018,libertarian,11319.0
NM-01,2018,republican,90507.0
NM-02,2018,democrat,101489.0
NM-02,2018,republican,97767.0
NM-03,2018,democrat,155201.0
NM-03,2018,libertarian,13265.0
NM-03,2018,republican,76427.0
NY-01,2018,democrat,124213.0
NY-01,2018,republican,121562.0
NY-01,2018,conservative,14284.0
NY-01,2018,working families,3778.0
NY-01,2018,independence,2693.0
NY-01,2018,women's equality,2988.0
NY-01,2018,reform,488.0
NY-02,2018,democrat,108803.0
NY-02,2018,republican,112565.0
NY-02,2018,conservative,12504.0
NY-02,2018,working families,2799.0
NY-02,2018,independence,2535.0
NY-02,2018,women's equality,1472.0
NY-02,2018,reform,474.0
NY-02,2018,tax revolt,0.0
NY-03,2018,democrat,149937.0
NY-03,2018,republican,98716.0
NY-03,2018,conservative,10798.0
NY-03,2018,working families,2838.0
NY-03,2018,independence,2962.0
NY-03,2018,women's equality,1376.0
NY-03,2018,reform,343.0
NY-04,2018,democrat,156728.0
NY-04,2018,republican,90306.0
NY-04,2018,conservative,9709.0
NY-04,2018,women's equality,2807.0
NY-04,2018,reform,556.0
NY-05,2018,democrat,160500.0
NY-06,2018,democrat,104293.0
NY-06,2018,green,11209.0
NY-06,2018,working families,6429.0
NY-06,2018,reform,924.0
NY-07,2018,democrat,134125.0
NY-07,2018,conservative,8670.0
NY-07,2018,working families,12562.0
NY-07,2018,reform,1740.0
NY-08,2018,democrat,170850.0
NY-08,2018,conservative,9997.0
NY-08,2018,working families,9526.0
NY-08,2018,reform,1031.0
NY-09,2018,democrat,167269.0
NY-09,2018,republican,18702.0
NY-09,2018,conservative,2199.0
NY-09,2018,working families,14186.0
NY-09,2018,reform,779.0
NY-10,2018,democrat,162131.0
NY-10,2018,republican,33692.0
NY-10,2018,conservative,3259.0
NY-10,2018,working families,10964.0
NY-10,2018,reform,668.0
NY-11,2018,democrat,96850.0
NY-11,2018,republican,80440.0
NY-11,2018,conservative,7352.0
NY-11,2018,green,774.0
NY-11,2018,working families,3894.0
NY-11,2018,independence,1302.0
NY-11,2018,women's equality,1079.0
NY-11,2018,reform,347.0
NY-12,2018,democrat,205858.0
NY-12,2018,republican,30446.0
NY-12,2018,green,3728.0
NY-12,2018,working families,10972.0
NY-12,2018,reform,600.0
NY-13,2018,democrat,171341.0
NY-13,2018,republican,9535.0
NY-13,2018,working families,8694.0
NY-13,2018,reform,733.0
NY-14,2018,democrat,110318.0
NY-14,2018,republican,19202.0
NY-14,2018,conservative,2254.0
NY-14,2018,working families,8075.0
NY-14,2018,women's equality,1273.0
NY-15,2018,democrat,122007.0
NY-15,2018,republican,4566.0
NY-15,2018,conservative,639.0
NY-15,2018,working families,2462.0
NY-16,2018,democrat,172815.0
NY-16,2018,working families,6755.0
NY-16,2018,women's equality,2474.0
NY-17,2018,democrat,159923.0
NY-17,2018,working families,7336.0
NY-17,2018,women's equality,2909.0
NY-17,2018,reform,23150.0
NY-18,2018,democrat,126368.0
NY-18,2018,republican,96345.0
NY-18,2018,conservative,14484.0
NY-18,2018,working families,3929.0
NY-18,2018,independence,7726.0
NY-18,2018,women's equality,1541.0
NY-18,2018,reform,1206.0
NY-19,2018,democrat,135582.0
NY-19,2018,republican,112304.0
NY-19,2018,conservative,16906.0
NY-19,2018,green,4313.0
NY-19,2018,working families,9237.0
NY-19,2018,independence,3009.0
NY-19,2018,women's equality,3054.0
NY-19,2018,reform,654.0
NY-19,2018,independent,2835.0
NY-20,2018,democrat,161330.0
NY-20,2018,republican,89058.0
NY-20,2018,working families,10129.0
NY-20,2018,women's equality,3712.0
NY-20,2018,reform,1640.0
NY-21,2018,democrat,93394.0
NY-21,2018,republican,116433.0
NY-21,2018,conservative,11398.0
NY-21,2018,green,3437.0
NY-21,2018,working families,4425.0
NY-21,2018,independence,3369.0
NY-21,2018,women's equality,1972.0
NY-21,2018,reform,781.0
NY-22,2018,democrat,116001.0
NY-22,2018,republican,110125.0
NY-22,2018,conservative,12061.0
NY-22,2018,working families,4651.0
NY-22,2018,independence,5673.0
NY-22,2018,women's equality,1390.0
NY-22,2018,reform,1056.0
NY-23,2018,democrat,100914.0
NY-23,2018,republican,114722.0
NY-23,2018,conservative,12274.0
NY-23,2018,working families,6464.0
NY-23,2018,independence,3327.0
NY-23,2018,women's equality,2554.0
NY-24,2018,democrat,115902.0
NY-24,2018,republican,113538.0
NY-24,2018,conservative,16972.0
NY-24,2018,working families,4784.0
NY-24,2018,independence,5454.0
NY-24,2018,women's equality,2540.0
NY-24,2018,reform,956.0
NY-25,2018,democrat,147979.0
NY-25,2018,republican,91342.0
NY-25,2018,conservative,17781.0
NY-25,2018,working families,4575.0
NY-25,2018,independence,4585.0
NY-25,2018,women's equality,2105.0
NY-25,2018,reform,1613.0
NY-26,2018,democrat,156968.0
NY-26,2018,republican,61488.0
NY-26,2018,working families,8929.0
NY-26,2018,women's equality,3269.0
NY-27,2018,democrat,128167.0
NY-27,2018,republican,114506.0
NY-27,2018,conservative,23553.0
NY-27,2018,working families,8090.0
NY-27,2018,independence,2087.0
NY-27,2018,women's equality,2802.0
NY-27,2018,reform,5973.0
NC-01,2018,democrat,190457.0
NC-01,2018,republican,82218.0
NC-02,2018,republican,170072.0
NC-02,2018,democrat,151977.0
NC-02,2018,libertarian,9655.0
NC-03,2018,republican,187901.0
NC-04,2018,democrat,247067.0
NC-04,2018,republican,82052.0
NC-04,2018,libertarian,12284.0
NC-05,2018,republican,159917.0
NC-05,2018,democrat,120468.0
NC-06,2018,republican,160709.0
NC-06,2018,democrat,123651.0
NC-07,2018,republican,156809.0
NC-07,2018,democrat,120838.0
NC-07,2018,constitution,4665.0
NC-08,2018,republican,141402.0
NC-08,2018,democrat,114119.0
NC-09,2018,republican,139246.0
NC-09,2018,democrat,138341.0
NC-09,2018,libertarian,5130.0
NC-10,2018,republican,164969.0
NC-10,2018,democrat,113259.0
NC-11,2018,republican,178012.0
NC-11,2018,democrat,116508.0
NC-11,2018,libertarian,6146.0
NC-12,2018,democrat,203974.0
NC-12,2018,republican,75164.0
NC-13,2018,republican,147570.0
NC-13,2018,democrat,130402.0
NC-13,2018,libertarian,5513.0
NC-13,2018,green,2831.0
ND-00,2018,republican,193568.0
ND-00,2018,democratic-npl,114377.0
ND-00,2018,independent,13066.0
OH-01,2018,republican,154409.0
OH-01,2018,libertarian,5339.0
OH-01,2018,democrat,141118.0
OH-02,2018,green,3606.0
OH-02,2018,democrat,119333.0
OH-02,2018,republican,166714.0
OH-03,2018,democrat,181575.0
OH-03,2018,republican,65040.0
OH-04,2018,democrat,89412.0
OH-04,2018,republican,167993.0
OH-05,2018,democrat,99655.0
OH-05,2018,libertarian,7393.0
OH-05,2018,republican,176569.0
OH-06,2018,republican,172774.0
OH-06,2018,democrat,76716.0
OH-07,2018,republican,153117.0
OH-07,2018,democrat,107536.0
OH-08,2018,republican,173852.0
OH-08,2018,democrat,87281.0
OH-09,2018,democrat,157219.0
OH-09,2018,republican,74670.0
OH-10,2018,democrat,118785.0
OH-10,2018,libertarian,5387.0
OH-10,2018,republican,157554.0
OH-11,2018,democrat,206138.0
OH-11,2018,republican,44486.0
OH-12,2018,republican,175677.0
OH-12,2018,green,4718.0
OH-12,2018,democrat,161251.0
OH-13,2018,republican,98047.0
OH-13,2018,democrat,153323.0
OH-14,2018,republican,169809.0
OH-14,2018,democrat,137549.0
OH-15,2018,libertarian,5738.0
OH-15,2018,democrat,116112.0
OH-15,2018,republican,170593.0
OH-16,2018,republican,170029.0
OH-16,2018,democrat,129681.0
OK-01,2018,republican,150129.0
OK-01,2018,democrat,103042.0
OK-02,2018,libertarian,4140.0
OK-02,2018,republican,140451.0
OK-02,2018,democrat,65021.0
OK-02,2018,independent,6390.0
OK-03,2018,republican,172913.0
OK-03,2018,democrat,61152.0
OK-04,2018,republican,149227.0
OK-04,2018,democrat,78088.0
OK-04,2018,independent,9323.0
OK-05,2018,republican,117811.0
OK-05,2018,democrat,121149.0
OR-01,2018,libertarian,15121.0
OR-01,2018,democrat,231198.0
OR-01,2018,republican,116446.0
OR-02,2018,independent,15536.0
OR-02,2018,republican,207597.0
OR-02,2018,democrat,145298.0
OR-03,2018,independent,21352.0
OR-03,2018,democrat,279019.0
OR-03,2018,libertarian,5767.0
OR-03,2018,constitution,1487.0
OR-03,2018,republican,76187.0
OR-04,2018,republican,152414.0
OR-04,2018,libertarian,5370.0
OR-04,2018,pacific green,5956.0
OR-04,2018,democrat,208710.0
OR-05,2018,republican,149887.0
OR-05,2018,libertarian,6054.0
OR-05,2018,pacific green,4802.0
OR-05,2018,democrat,197187.0
PA-01,2018,democrat,160745.0
PA-01,2018,republican,169053.0
PA-02,2018,democrat,159600.0
PA-02,2018,republican,42382.0
PA-03,2018,democrat,287610.0
PA-03,2018,republican,20387.0
PA-04,2018,democrat,211524.0
PA-04,2018,republican,121467.0
PA-05,2018,democrat,198639.0
PA-05,2018,republican,106075.0
PA-06,2018,democrat,177704.0
PA-06,2018,republican,124124.0
PA-07,2018,democrat,140813.0
PA-07,2018,republican,114437.0
PA-07,2018,libertarian,8011.0
PA-08,2018,democrat,135603.0
PA-08,2018,republican,112563.0
PA-09,2018,democrat,100204.0
PA-09,2018,republican,148723.0
PA-10,2018,democrat,141668.0
PA-10,2018,republican,149365.0
PA-11,2018,democrat,113876.0
PA-11,2018,republican,163708.0
PA-12,2018,democrat,82825.0
PA-12,2018,republican,161047.0
PA-13,2018,democrat,74733.0
PA-13,2018,republican,178533.0
PA-14,2018,democrat,110051.0
PA-14,2018,republican,151386.0
PA-15,2018,democrat,78327.0
PA-15,2018,republican,165245.0
PA-16,2018,democrat,124109.0
PA-16,2018,republican,135348.0
PA-16,2018,libertarian,2939.0
PA-17,2018,democrat,183162.0
PA-17,2018,republican,142417.0
PA-18,2018,democrat,231472.0
RI-01,2018,democrat,116099.0
RI-01,2018,republican,57567.0
RI-02,2018,democrat,126476.0
RI-02,2018,republican,72271.0
SC-01,2018,democrat,145455.0
SC-01,2018,republican,141473.0
SC-02,2018,democrat,109199.0
SC-02,2018,republican,144642.0
SC-02,2018,american,3111.0
SC-03,2018,democrat,70046.0
SC-03,2018,republican,153338.0
SC-03,2018,american,2697.0
SC-04,2018,democrat,89182.0
SC-04,2018,republican,145321.0
SC-04,2018,american,9203.0
SC-05,2018,democrat,103129.0
SC-05,2018,constitution,3443.0
SC-05,2018,republican,141757.0
SC-06,2018,democrat,144765.0
SC-06,2018,green,3214.0
SC-06,2018,republican,58282.0
SC-07,2018,democrat,96564.0
SC-07,2018,republican,142681.0
SD-00,2018,libertarian,4896.0
SD-00,2018,republican,202446.0
SD-00,2018,democrat,120816.0
SD-00,2018,independent,7313.0
TN-01,2018,democrat,47138.0
TN-01,2018,independent,4309.0
TN-01,2018,republican,172835.0
TN-02,2018,independent,967.0
TN-02,2018,democrat,86668.0
TN-02,2018,republican,172856.0
TN-03,2018,republican,156512.0
TN-03,2018,democrat,84731.0
TN-03,2018,independent,4522.0
TN-04,2018,democrat,78065.0
TN-04,2018,independent,7056.0
TN-04,2018,republican,147323.0
TN-05,2018,democrat,177923.0
TN-05,2018,republican,84317.0
TN-06,2018,independent,3426.0
TN-06,2018,democrat,70370.0
TN-06,2018,republican,172810.0
TN-07,2018,independent,1582.0
TN-07,2018,democrat,81661.0
TN-07,2018,republican,170071.0
TN-08,2018,republican,168030.0
TN-08,2018,democrat,74755.0
TN-08,2018,independent,5560.0
TN-09,2018,republican,34901.0
TN-09,2018,independent,1436.0
TN-09,2018,democrat,145139.0
TX-01,2018,republican,168165.0
TX-01,2018,democrat,61263.0
TX-01,2018,libertarian,3292.0
TX-02,2018,republican,139188.0
TX-02,2018,democrat,119992.0
TX-02,2018,libertarian,2373.0
TX-02,2018,independent,1839.0
TX-03,2018,republican,169520.0
TX-03,2018,democrat,138234.0
TX-03,2018,libertarian,4604.0
TX-04,2018,republican,188667.0
TX-04,2018,democrat,57400.0
TX-04,2018,libertarian,3178.0
TX-05,2018,republican,130617.0
TX-05,2018,democrat,78666.0
TX-06,2018,republican,135961.0
TX-06,2018,democrat,116350.0
TX-06,2018,libertarian,3731.0
TX-07,2018,republican,115642.0
TX-07,2018,democrat,127959.0
TX-08,2018,republican,200619.0
TX-08,2018,democrat,67930.0
TX-08,2018,libertarian,4621.0
TX-09,2018,democrat,136256.0
TX-09,2018,libertarian,5940.0
TX-09,2018,independent,5774.0
TX-10,2018,republican,157166.0
TX-10,2018,democrat,144034.0
TX-10,2018,libertarian,6627.0
TX-11,2018,republican,176603.0
TX-11,2018,democrat,40631.0
